user_id,country,sex,height,weight,age,years_cl,date_first,date_last,grades_count,grades_first,grades_last,grades_max,grades_mean,year_first,year_last,bmi,grade_fra
5830,other,0,172,73,29.0,14,2006-09-03 22:00:00,2010-04-22 22:00:00,44,49,49,59,52,2006,2010,24.68,7a+/7b
13304,RUS,0,180,68,37.0,20,2006-07-21 22:00:00,2017-07-03 22:00:00,254,49,51,62,52,2006,2017,20.99,7a+/7b
16680,CHE,0,186,73,39.0,20,2006-04-12 22:00:00,2014-06-06 22:00:00,85,57,57,59,52,2006,2014,21.1,7a+/7b
17948,other,0,168,53,38.0,13,2006-04-30 22:00:00,2007-07-31 22:00:00,6,51,53,53,52,2006,2007,18.78,7a+/7b
16951,AUS,0,187,83,42.0,24,2006-11-03 23:00:00,2009-11-17 23:00:00,75,59,51,62,52,2006,2009,23.74,7a+/7b
6085,NOR,0,184,73,35.0,17,2006-05-22 22:00:00,2014-01-27 23:00:00,54,53,64,64,52,2006,2014,21.56,7a+/7b
14891,USA,0,172,58,30.0,12,2006-12-28 23:00:00,2014-08-08 22:00:00,58,51,61,62,52,2006,2014,19.61,7a+/7b
786,AUT,0,173,73,41.0,19,2006-08-31 22:00:00,2015-08-25 22:00:00,41,49,57,62,52,2006,2015,24.39,7a+/7b
18300,NOR,0,175,73,35.0,16,2006-04-23 22:00:00,2016-06-13 22:00:00,172,53,57,64,52,2006,2016,23.84,7a+/7b
11923,NLD,0,184,73,33.0,12,2006-07-07 22:00:00,2017-07-28 22:00:00,214,44,51,62,52,2006,2017,21.56,7a+/7b
11483,USA,0,168,63,33.0,13,2006-01-08 23:00:00,2015-05-01 22:00:00,371,50,57,70,52,2006,2015,22.32,7a+/7b
11491,BRA,0,173,63,32.0,14,2006-01-21 23:00:00,2017-05-18 22:00:00,137,53,59,64,52,2006,2017,21.05,7a+/7b
11689,GBR,0,178,73,36.0,17,2006-07-01 22:00:00,2014-12-31 23:00:00,112,49,57,62,52,2006,2015,23.04,7a+/7b
12275,PRT,0,172,63,48.0,19,2006-04-04 22:00:00,2015-12-07 23:00:00,196,45,49,62,52,2006,2015,21.3,7a+/7b
8776,AUT,0,177,63,33.0,13,2006-10-08 22:00:00,2017-06-21 22:00:00,403,38,49,69,52,2006,2017,20.11,7a+/7b
11406,GBR,0,184,78,40.0,19,2006-09-09 22:00:00,2013-09-04 22:00:00,7,51,49,57,52,2006,2013,23.04,7a+/7b
12599,RUS,0,178,58,32.0,14,2006-05-05 22:00:00,2016-01-06 23:00:00,125,38,46,66,52,2006,2016,18.31,7a+/7b
12596,DEU,0,175,68,31.0,17,2006-03-21 23:00:00,2006-01-01 23:00:00,10,57,51,57,52,2006,2006,22.2,7a+/7b
12854,ESP,0,169,58,46.0,20,2006-06-03 22:00:00,2008-01-25 23:00:00,16,51,49,55,52,2006,2008,20.31,7a+/7b
12989,ESP,0,170,63,26.0,11,2006-06-19 22:00:00,2017-09-08 22:00:00,393,30,57,65,52,2006,2017,21.8,7a+/7b
17933,MEX,0,186,68,47.0,19,2007-08-29 22:00:00,2009-05-01 22:00:00,17,44,55,57,52,2007,2009,19.66,7a+/7b
18026,ITA,0,173,58,23.0,11,2007-04-25 22:00:00,2010-05-09 22:00:00,14,55,57,58,52,2007,2010,19.38,7a+/7b
17976,NLD,0,173,63,35.0,14,2007-09-01 22:00:00,2016-09-09 22:00:00,123,49,49,59,52,2007,2016,21.05,7a+/7b
18139,USA,0,170,63,28.0,11,2007-08-25 22:00:00,2009-09-15 22:00:00,63,49,50,61,52,2007,2009,21.8,7a+/7b
18282,CAN,0,180,83,38.0,21,2007-09-24 22:00:00,2010-01-29 23:00:00,147,62,57,62,52,2007,2010,25.62,7a+/7b
10860,BRA,0,173,73,44.0,23,2007-11-18 23:00:00,2015-06-14 22:00:00,134,49,55,64,52,2007,2015,24.39,7a+/7b
18173,DEU,0,189,73,32.0,13,2007-09-14 22:00:00,2014-08-03 22:00:00,116,51,57,59,52,2007,2014,20.44,7a+/7b
17244,ESP,0,171,58,28.0,12,2007-07-19 22:00:00,2008-02-13 23:00:00,22,49,51,55,52,2007,2008,19.84,7a+/7b
17371,POL,0,171,63,27.0,13,2007-05-01 22:00:00,2016-06-03 22:00:00,122,55,59,66,52,2007,2016,21.55,7a+/7b
8398,BRA,0,171,63,38.0,16,2007-08-22 22:00:00,2017-04-16 22:00:00,292,36,49,65,52,2007,2017,21.55,7a+/7b
17823,USA,0,187,73,40.0,20,2007-08-25 22:00:00,2007-10-27 22:00:00,2,53,51,53,52,2007,2007,20.88,7a+/7b
17828,POL,0,168,58,37.0,14,2007-04-23 22:00:00,2008-09-28 22:00:00,31,46,53,59,52,2007,2008,20.55,7a+/7b
17847,NOR,0,190,83,31.0,16,2007-12-26 23:00:00,2008-08-23 22:00:00,36,49,40,59,52,2007,2008,22.99,7a+/7b
17886,BEL,0,178,63,39.0,16,2007-08-03 22:00:00,2007-08-17 22:00:00,6,53,49,53,52,2007,2007,19.88,7a+/7b
17634,ESP,0,182,73,46.0,23,2007-07-20 22:00:00,2017-08-23 22:00:00,588,55,51,62,52,2007,2017,22.04,7a+/7b
19371,SVN,0,175,58,27.0,13,2007-12-25 23:00:00,2008-11-15 23:00:00,19,57,57,64,52,2007,2008,18.94,7a+/7b
19432,USA,0,180,68,34.0,11,2007-12-18 23:00:00,2017-07-27 22:00:00,66,50,59,62,52,2007,2017,20.99,7a+/7b
23079,other,1,164,43,35.0,11,2007-05-31 22:00:00,2009-06-14 22:00:00,25,55,62,62,52,2007,2009,15.99,7a+/7b
19226,BRA,0,173,63,34.0,21,2007-03-21 23:00:00,2010-06-27 22:00:00,54,59,50,59,52,2007,2010,21.05,7a+/7b
19280,CHE,0,165,58,27.0,14,2007-07-02 22:00:00,2008-11-14 23:00:00,5,49,46,55,52,2007,2008,21.3,7a+/7b
24417,other,0,180,63,22.0,12,2007-12-28 23:00:00,2016-02-25 23:00:00,243,33,51,70,52,2007,2016,19.44,7a+/7b
51913,ITA,1,169,53,34.0,10,2007-09-21 22:00:00,2017-09-02 22:00:00,72,46,49,59,52,2007,2017,18.56,7a+/7b
13954,other,0,170,58,30.0,13,2007-10-20 22:00:00,2011-01-12 23:00:00,56,55,64,66,52,2007,2011,20.07,7a+/7b
15738,other,0,181,63,37.0,17,2007-02-12 23:00:00,2015-09-24 22:00:00,163,66,57,66,52,2007,2015,19.23,7a+/7b
15743,ITA,0,182,78,42.0,16,2007-03-10 23:00:00,2007-11-28 23:00:00,24,54,46,56,52,2007,2007,23.55,7a+/7b
21907,ITA,0,188,78,37.0,16,2007-08-02 22:00:00,2017-03-29 22:00:00,215,55,51,62,52,2007,2017,22.07,7a+/7b
15544,ITA,0,178,63,29.0,13,2007-02-19 23:00:00,2011-01-14 23:00:00,13,48,51,57,52,2007,2011,19.88,7a+/7b
16130,SWE,0,178,73,34.0,12,2007-03-30 22:00:00,2012-10-31 23:00:00,172,42,53,64,52,2007,2012,23.04,7a+/7b
13308,POL,0,190,78,27.0,13,2007-01-02 23:00:00,2016-10-29 22:00:00,114,59,46,59,52,2007,2016,21.61,7a+/7b
12525,GBR,0,170,73,31.0,18,2007-04-28 22:00:00,2008-05-20 22:00:00,6,49,59,59,52,2007,2008,25.26,7a+/7b
26966,other,1,152,43,49.0,16,2007-06-18 22:00:00,2017-09-08 22:00:00,270,49,49,59,52,2007,2017,18.61,7a+/7b
14607,BRA,0,176,58,36.0,16,2007-10-27 22:00:00,2009-03-13 23:00:00,3,53,48,53,52,2007,2009,18.72,7a+/7b
15128,USA,0,198,68,38.0,16,2007-01-14 23:00:00,2016-01-09 23:00:00,80,57,51,59,52,2007,2016,17.35,7a+/7b
16771,NOR,0,185,78,42.0,21,2007-07-15 22:00:00,2016-11-29 23:00:00,117,55,51,64,52,2007,2016,22.79,7a+/7b
21749,GBR,0,173,63,29.0,20,2007-08-12 22:00:00,2009-03-24 23:00:00,10,53,49,55,52,2007,2009,21.05,7a+/7b
17219,SVN,0,174,63,33.0,13,2007-07-24 22:00:00,2011-09-02 22:00:00,81,62,51,62,52,2007,2011,20.81,7a+/7b
16482,NOR,0,170,58,27.0,15,2007-06-10 22:00:00,2007-06-10 22:00:00,1,52,52,52,52,2007,2007,20.07,7a+/7b
16466,BEL,0,180,73,28.0,12,2007-04-30 22:00:00,2008-01-03 23:00:00,4,49,51,57,52,2007,2008,22.53,7a+/7b
23224,ITA,0,180,68,28.0,10,2008-10-24 22:00:00,2011-05-13 22:00:00,43,49,62,62,52,2008,2011,20.99,7a+/7b
22522,USA,0,167,58,29.0,19,2008-07-25 22:00:00,2008-11-08 23:00:00,35,44,51,59,52,2008,2008,20.8,7a+/7b
22126,BEL,0,170,58,25.0,19,2008-06-20 22:00:00,2009-08-09 22:00:00,34,49,59,62,52,2008,2009,20.07,7a+/7b
22708,MEX,0,167,53,24.0,9,2008-10-03 22:00:00,2012-01-17 23:00:00,25,38,59,59,52,2008,2012,19.0,7a+/7b
22668,ITA,0,177,63,32.0,13,2008-08-01 22:00:00,2013-11-10 23:00:00,84,53,49,59,52,2008,2013,20.11,7a+/7b
22678,USA,0,178,58,26.0,14,2008-03-21 23:00:00,2009-03-16 23:00:00,6,51,55,55,52,2008,2009,18.31,7a+/7b
22340,CHE,1,158,48,44.0,19,2008-07-11 22:00:00,2011-08-17 22:00:00,51,54,49,62,52,2008,2011,19.23,7a+/7b
22927,ITA,0,179,73,38.0,18,2008-08-15 22:00:00,2015-09-29 22:00:00,75,53,51,62,52,2008,2015,22.78,7a+/7b
22503,ITA,0,184,68,32.0,10,2008-06-24 22:00:00,2009-08-14 22:00:00,14,49,49,57,52,2008,2009,20.09,7a+/7b
22774,other,0,170,58,45.0,25,2008-07-25 22:00:00,2016-10-07 22:00:00,103,46,54,64,52,2008,2016,20.07,7a+/7b
22151,USA,0,171,68,31.0,11,2008-06-24 22:00:00,2012-12-02 23:00:00,96,57,55,66,52,2008,2012,23.26,7a+/7b
22828,AUT,0,170,68,23.0,9,2008-08-06 22:00:00,2017-07-02 22:00:00,287,44,62,70,52,2008,2017,23.53,7a+/7b
24769,FRA,0,182,73,31.0,13,2008-12-19 23:00:00,2017-07-09 22:00:00,317,55,49,62,52,2008,2017,22.04,7a+/7b
25380,NOR,0,178,73,45.0,24,2008-06-02 22:00:00,2017-06-25 22:00:00,127,57,36,62,52,2008,2017,23.04,7a+/7b
24466,ITA,0,174,73,33.0,11,2008-08-15 22:00:00,2011-10-23 22:00:00,41,62,42,62,52,2008,2011,24.11,7a+/7b
24693,FRA,0,178,73,28.0,11,2008-08-22 22:00:00,2008-08-23 22:00:00,5,51,51,55,52,2008,2008,23.04,7a+/7b
26800,FRA,0,173,68,29.0,17,2008-09-09 22:00:00,2012-02-08 23:00:00,38,49,53,59,52,2008,2012,22.72,7a+/7b
25641,USA,0,163,58,32.0,10,2008-09-19 22:00:00,2015-05-25 22:00:00,46,51,53,59,52,2008,2015,21.83,7a+/7b
25867,other,0,168,68,34.0,10,2008-07-19 22:00:00,2010-01-07 23:00:00,38,49,57,57,52,2008,2010,24.09,7a+/7b
23777,FRA,0,176,68,29.0,14,2008-10-13 22:00:00,2009-03-03 23:00:00,5,44,53,57,52,2008,2009,21.95,7a+/7b
23309,other,0,176,68,44.0,23,2008-11-08 23:00:00,2008-11-25 23:00:00,2,53,51,53,52,2008,2008,21.95,7a+/7b
23815,FRA,0,176,68,27.0,13,2008-10-15 22:00:00,2008-10-06 22:00:00,5,57,51,57,52,2008,2008,21.95,7a+/7b
24343,ESP,0,183,73,43.0,27,2008-11-01 23:00:00,2016-04-30 22:00:00,309,57,52,62,52,2008,2016,21.8,7a+/7b
31181,ESP,0,175,63,34.0,12,2008-07-31 22:00:00,2016-02-20 23:00:00,309,49,49,62,52,2008,2016,20.57,7a+/7b
20708,POL,0,180,73,42.0,25,2008-02-23 23:00:00,2012-08-11 22:00:00,138,53,38,66,52,2008,2012,22.53,7a+/7b
20704,MEX,0,173,63,45.0,25,2008-02-29 23:00:00,2009-06-20 22:00:00,17,51,53,57,52,2008,2009,21.05,7a+/7b
20376,POL,0,175,68,35.0,19,2008-03-11 23:00:00,2008-11-04 23:00:00,44,48,68,68,52,2008,2008,22.2,7a+/7b
17967,CAN,0,170,88,25.0,12,2008-07-29 22:00:00,2010-05-24 22:00:00,11,49,51,55,52,2008,2010,30.45,7a+/7b
18084,USA,0,178,68,30.0,12,2008-11-07 23:00:00,2010-04-23 22:00:00,34,53,49,59,52,2008,2010,21.46,7a+/7b
18570,CAN,0,188,78,38.0,12,2008-04-17 22:00:00,2015-10-13 22:00:00,50,51,59,62,52,2008,2015,22.07,7a+/7b
18516,ESP,0,170,63,26.0,10,2008-03-24 23:00:00,2014-11-14 23:00:00,33,52,49,62,52,2008,2014,21.8,7a+/7b
33325,ESP,0,170,63,47.0,23,2008-03-31 22:00:00,2014-06-30 22:00:00,194,49,53,59,52,2008,2014,21.8,7a+/7b
18993,USA,0,178,73,35.0,17,2008-07-10 22:00:00,2010-04-18 22:00:00,16,50,51,59,52,2008,2010,23.04,7a+/7b
18776,AUS,1,165,53,33.0,13,2008-01-04 23:00:00,2008-12-08 23:00:00,25,51,53,56,52,2008,2008,19.47,7a+/7b
21385,POL,0,188,73,26.0,10,2008-05-16 22:00:00,2008-08-13 22:00:00,5,50,51,53,52,2008,2008,20.65,7a+/7b
21949,AUT,0,178,68,26.0,17,2008-05-16 22:00:00,2017-08-11 22:00:00,50,57,49,62,52,2008,2017,21.46,7a+/7b
21334,AUT,0,153,43,24.0,11,2008-05-08 22:00:00,2008-11-14 23:00:00,32,44,57,64,52,2008,2008,18.37,7a+/7b
21776,USA,0,186,78,31.0,12,2008-07-18 22:00:00,2015-11-30 23:00:00,27,55,59,64,52,2008,2015,22.55,7a+/7b
21664,NOR,0,185,78,34.0,29,2008-06-03 22:00:00,2016-07-10 22:00:00,134,53,40,64,52,2008,2016,22.79,7a+/7b
14879,USA,0,165,68,34.0,14,2008-05-24 22:00:00,2017-06-09 22:00:00,20,51,51,55,52,2008,2017,24.98,7a+/7b
20747,ESP,0,174,58,36.0,21,2008-04-03 22:00:00,2014-11-12 23:00:00,765,36,61,68,52,2008,2014,19.16,7a+/7b
20764,USA,1,173,53,33.0,13,2008-04-04 22:00:00,2008-08-18 22:00:00,6,53,51,53,52,2008,2008,17.71,7a+/7b
20779,ESP,0,191,83,40.0,23,2008-03-12 23:00:00,2017-07-26 22:00:00,598,57,49,62,52,2008,2017,22.75,7a+/7b
20821,USA,0,171,63,26.0,10,2008-01-05 23:00:00,2010-03-27 23:00:00,8,51,42,58,52,2008,2010,21.55,7a+/7b
14512,SWE,0,183,73,25.0,19,2008-03-22 23:00:00,2010-06-24 22:00:00,14,51,62,62,52,2008,2010,21.8,7a+/7b
28227,USA,0,178,68,29.0,9,2009-12-20 23:00:00,2010-10-18 22:00:00,43,51,51,55,52,2009,2010,21.46,7a+/7b
28452,USA,0,180,68,33.0,12,2009-06-12 22:00:00,2009-09-01 22:00:00,3,53,51,53,52,2009,2009,20.99,7a+/7b
27136,FRA,0,186,68,33.0,15,2009-05-31 22:00:00,2011-06-14 22:00:00,113,53,62,62,52,2009,2011,19.66,7a+/7b
27157,DEU,0,176,73,61.0,29,2009-06-08 22:00:00,2017-08-02 22:00:00,318,55,49,57,52,2009,2017,23.57,7a+/7b
27507,FIN,0,179,63,20.0,9,2009-07-24 22:00:00,2014-04-18 22:00:00,185,31,55,70,52,2009,2014,19.66,7a+/7b
27543,ITA,0,170,58,47.0,17,2009-09-25 22:00:00,2016-11-25 23:00:00,19,53,59,62,52,2009,2016,20.07,7a+/7b
34825,GBR,0,165,63,32.0,17,2009-12-04 23:00:00,2017-04-21 22:00:00,46,55,42,62,52,2009,2017,23.14,7a+/7b
27409,other,1,160,53,34.0,10,2009-07-04 22:00:00,2012-09-18 22:00:00,5,44,55,57,52,2009,2012,20.7,7a+/7b
27465,other,1,160,48,39.0,18,2009-06-18 22:00:00,2016-07-22 22:00:00,63,53,55,62,52,2009,2016,18.75,7a+/7b
45799,other,0,168,58,26.0,7,2009-05-11 22:00:00,2017-06-16 22:00:00,267,29,64,69,52,2009,2017,20.55,7a+/7b
27796,FRA,0,169,53,30.0,10,2009-09-04 22:00:00,2015-07-31 22:00:00,53,44,55,64,52,2009,2015,18.56,7a+/7b
27747,other,0,180,68,56.0,17,2009-07-17 22:00:00,2017-09-08 22:00:00,283,50,49,59,52,2009,2017,20.99,7a+/7b
58016,FRA,0,186,83,25.0,18,2009-08-06 22:00:00,2017-02-17 23:00:00,104,59,49,64,52,2009,2017,23.99,7a+/7b
31103,RUS,0,166,58,27.0,13,2009-08-13 22:00:00,2011-08-11 22:00:00,31,64,40,68,52,2009,2011,21.05,7a+/7b
29858,ESP,0,172,58,25.0,12,2009-11-26 23:00:00,2009-07-07 22:00:00,8,57,53,57,52,2009,2009,19.61,7a+/7b
28813,ITA,0,175,68,49.0,27,2009-07-07 22:00:00,2009-08-30 22:00:00,2,51,53,53,52,2009,2009,22.2,7a+/7b
28515,FRA,0,185,73,31.0,12,2009-08-29 22:00:00,2010-07-16 22:00:00,5,49,57,57,52,2009,2010,21.33,7a+/7b
28604,NLD,0,192,73,33.0,13,2009-01-03 23:00:00,2017-07-22 22:00:00,346,49,54,64,52,2009,2017,19.8,7a+/7b
29194,AUS,0,170,68,33.0,10,2009-09-18 22:00:00,2009-09-18 22:00:00,6,53,49,53,52,2009,2009,23.53,7a+/7b
29204,DNK,0,183,73,28.0,13,2009-09-19 22:00:00,2011-04-30 22:00:00,62,51,49,62,52,2009,2011,21.8,7a+/7b
25062,CHE,0,183,78,38.0,17,2009-01-01 23:00:00,2017-08-19 22:00:00,145,49,57,59,52,2009,2017,23.29,7a+/7b
24556,AUT,0,175,73,33.0,13,2009-04-14 22:00:00,2016-08-12 22:00:00,51,55,55,57,52,2009,2016,23.84,7a+/7b
24641,MEX,0,187,63,33.0,18,2009-01-10 23:00:00,2014-03-21 23:00:00,4,50,51,59,52,2009,2014,18.02,7a+/7b
22169,SWE,0,176,73,37.0,11,2009-01-23 23:00:00,2012-10-25 22:00:00,30,49,49,62,52,2009,2012,23.57,7a+/7b
17147,USA,0,180,78,24.0,10,2009-06-09 22:00:00,2011-04-17 22:00:00,11,53,59,59,52,2009,2011,24.07,7a+/7b
22745,CZE,0,155,40,21.0,11,2009-05-01 22:00:00,2011-04-21 22:00:00,47,53,55,66,52,2009,2011,16.65,7a+/7b
23605,FRA,0,171,63,27.0,17,2009-03-19 23:00:00,2010-12-27 23:00:00,20,49,40,62,52,2009,2010,21.55,7a+/7b
26580,FRA,0,182,68,30.0,9,2009-04-08 22:00:00,2011-12-09 23:00:00,65,51,55,59,52,2009,2011,20.53,7a+/7b
26441,ITA,0,180,63,37.0,17,2009-04-10 22:00:00,2017-09-06 22:00:00,280,49,59,62,52,2009,2017,19.44,7a+/7b
26979,DEU,0,183,83,36.0,23,2009-06-10 22:00:00,2016-02-25 23:00:00,15,55,55,59,52,2009,2016,24.78,7a+/7b
26712,FRA,1,169,53,30.0,19,2009-03-06 23:00:00,2011-01-07 23:00:00,123,49,53,57,52,2009,2011,18.56,7a+/7b
7947,ESP,0,178,68,34.0,17,2009-06-01 22:00:00,2011-08-11 22:00:00,35,53,53,57,52,2009,2011,21.46,7a+/7b
25823,AUS,0,180,73,35.0,9,2009-03-25 23:00:00,2014-10-17 22:00:00,121,49,59,62,52,2009,2014,22.53,7a+/7b
14852,other,0,180,68,34.0,13,2009-02-11 23:00:00,2012-01-27 23:00:00,78,52,55,62,52,2009,2012,20.99,7a+/7b
33423,ITA,0,177,63,25.0,12,2010-08-15 22:00:00,2013-08-21 22:00:00,25,59,51,62,52,2010,2013,20.11,7a+/7b
33160,USA,0,181,63,26.0,9,2010-08-31 22:00:00,2013-02-05 23:00:00,65,57,40,68,52,2010,2013,19.23,7a+/7b
32426,FRA,0,164,58,37.0,27,2010-11-17 23:00:00,2017-08-14 22:00:00,102,56,51,59,52,2010,2017,21.56,7a+/7b
32392,PRT,0,170,63,30.0,12,2010-05-14 22:00:00,2011-06-12 22:00:00,24,53,57,57,52,2010,2011,21.8,7a+/7b
40543,ITA,0,185,83,29.0,9,2010-11-20 23:00:00,2017-08-18 22:00:00,212,53,57,62,52,2010,2017,24.25,7a+/7b
32983,ESP,0,181,48,21.0,16,2010-07-25 22:00:00,2010-07-25 22:00:00,2,49,55,55,52,2010,2010,14.65,7a+/7b
32994,ESP,0,178,78,28.0,12,2010-07-22 22:00:00,2017-09-04 22:00:00,338,62,59,64,52,2010,2017,24.62,7a+/7b
32516,ITA,0,176,63,24.0,7,2010-09-14 22:00:00,2014-11-07 23:00:00,6,46,57,57,52,2010,2014,20.34,7a+/7b
34675,USA,0,182,78,38.0,9,2010-11-29 23:00:00,2012-05-24 22:00:00,33,53,51,59,52,2010,2012,23.55,7a+/7b
34834,USA,0,181,78,28.0,11,2010-10-15 22:00:00,2015-08-31 22:00:00,268,51,55,62,52,2010,2015,23.81,7a+/7b
12344,CAN,0,195,83,31.0,12,2010-12-01 23:00:00,2011-10-13 22:00:00,8,51,51,53,52,2010,2011,21.83,7a+/7b
38520,ESP,0,178,68,39.0,15,2010-10-10 22:00:00,2017-05-25 22:00:00,86,49,51,62,52,2010,2017,21.46,7a+/7b
33767,other,0,183,68,40.0,9,2010-09-19 22:00:00,2016-08-19 22:00:00,194,55,59,62,52,2010,2016,20.31,7a+/7b
16044,AUT,0,189,78,38.0,16,2010-08-15 22:00:00,2017-08-24 22:00:00,129,53,53,62,52,2010,2017,21.84,7a+/7b
33862,MEX,0,180,63,29.0,9,2010-09-11 22:00:00,2011-09-10 22:00:00,29,57,44,62,52,2010,2011,19.44,7a+/7b
33541,USA,0,190,68,27.0,9,2010-05-14 22:00:00,2013-12-16 23:00:00,119,44,61,61,52,2010,2013,18.84,7a+/7b
33574,FRA,0,185,68,30.0,22,2010-09-10 22:00:00,2017-09-07 22:00:00,223,49,49,61,52,2010,2017,19.87,7a+/7b
33600,CAN,1,156,48,42.0,21,2010-08-22 22:00:00,2010-09-07 22:00:00,4,51,51,55,52,2010,2010,19.72,7a+/7b
33605,ESP,0,173,73,49.0,22,2010-11-13 23:00:00,2017-09-08 22:00:00,542,49,57,62,52,2010,2017,24.39,7a+/7b
34205,BRA,0,179,68,24.0,10,2010-08-28 22:00:00,2017-01-09 23:00:00,63,56,56,63,52,2010,2017,21.22,7a+/7b
34210,ESP,1,167,53,33.0,15,2010-05-27 22:00:00,2014-07-11 22:00:00,82,49,51,57,52,2010,2014,19.0,7a+/7b
34217,NLD,0,183,68,22.0,9,2010-10-16 22:00:00,2013-06-14 22:00:00,38,48,55,64,52,2010,2013,20.31,7a+/7b
33979,FRA,0,180,68,40.0,14,2010-09-05 22:00:00,2017-06-04 22:00:00,198,55,57,57,52,2010,2017,20.99,7a+/7b
34044,other,0,164,53,33.0,13,2010-09-03 22:00:00,2015-11-12 23:00:00,444,38,66,75,52,2010,2015,19.71,7a+/7b
36834,GBR,0,175,83,33.0,9,2010-07-04 22:00:00,2011-07-10 22:00:00,14,48,53,57,52,2010,2011,27.1,7a+/7b
20797,HRV,0,178,73,32.0,14,2010-04-10 22:00:00,2017-05-05 22:00:00,60,53,49,59,52,2010,2017,23.04,7a+/7b
30318,GBR,0,185,68,40.0,22,2010-01-09 23:00:00,2017-09-09 22:00:00,229,53,51,59,52,2010,2017,19.87,7a+/7b
27753,SWE,0,178,78,29.0,10,2010-04-25 22:00:00,2017-07-30 22:00:00,169,53,53,62,52,2010,2017,24.62,7a+/7b
28105,GBR,0,177,63,28.0,9,2010-03-29 22:00:00,2012-05-12 22:00:00,52,48,53,57,52,2010,2012,20.11,7a+/7b
37189,USA,0,171,63,41.0,15,2010-09-05 22:00:00,2017-05-27 22:00:00,98,59,49,64,52,2010,2017,21.55,7a+/7b
25559,ITA,0,175,58,29.0,9,2010-02-26 23:00:00,2014-05-18 22:00:00,78,40,51,65,52,2010,2014,18.94,7a+/7b
28607,other,0,187,73,24.0,10,2010-04-17 22:00:00,2010-04-17 22:00:00,1,52,52,52,52,2010,2010,20.88,7a+/7b
31382,ESP,0,178,73,40.0,23,2010-04-15 22:00:00,2017-09-05 22:00:00,173,57,57,63,52,2010,2017,23.04,7a+/7b
31297,USA,0,181,83,34.0,19,2010-09-11 22:00:00,2017-09-10 22:00:00,211,50,44,64,52,2010,2017,25.34,7a+/7b
31587,CHE,0,180,68,23.0,8,2010-02-24 23:00:00,2013-03-23 23:00:00,8,53,49,59,52,2010,2013,20.99,7a+/7b
31606,USA,0,180,63,24.0,9,2010-06-29 22:00:00,2014-05-29 22:00:00,3,53,51,53,52,2010,2014,19.44,7a+/7b
31745,GBR,0,140,43,21.0,10,2010-02-15 23:00:00,2017-08-04 22:00:00,112,46,64,68,52,2010,2017,21.94,7a+/7b
31797,NLD,0,170,63,25.0,10,2010-05-01 22:00:00,2016-07-06 22:00:00,27,49,49,57,52,2010,2016,21.8,7a+/7b
20440,GBR,0,167,63,33.0,11,2010-05-04 22:00:00,2010-05-17 22:00:00,10,62,51,62,52,2010,2010,22.59,7a+/7b
30873,USA,0,171,63,27.0,13,2010-03-13 23:00:00,2017-09-03 22:00:00,141,55,62,68,52,2010,2017,21.55,7a+/7b
38336,POL,1,163,53,30.0,13,2011-06-19 22:00:00,2017-08-05 22:00:00,681,59,51,66,52,2011,2017,19.95,7a+/7b
37598,ESP,0,176,73,39.0,6,2011-07-27 22:00:00,2014-04-22 22:00:00,194,51,54,62,52,2011,2014,23.57,7a+/7b
38456,POL,0,170,68,28.0,9,2011-09-12 22:00:00,2016-05-22 22:00:00,530,51,53,66,52,2011,2016,23.53,7a+/7b
38264,ITA,1,148,40,17.0,12,2011-04-27 22:00:00,2016-01-25 23:00:00,111,44,62,68,52,2011,2016,18.26,7a+/7b
37346,other,0,160,63,28.0,10,2011-11-24 23:00:00,2016-10-15 22:00:00,44,49,50,59,52,2011,2016,24.61,7a+/7b
37477,BRA,0,172,68,33.0,16,2011-07-17 22:00:00,2011-07-17 22:00:00,5,51,49,55,52,2011,2011,22.99,7a+/7b
38212,NLD,0,192,83,28.0,15,2011-07-20 22:00:00,2017-05-31 22:00:00,125,51,53,62,52,2011,2017,22.52,7a+/7b
41254,DEU,0,174,68,32.0,9,2011-06-17 22:00:00,2017-09-02 22:00:00,184,44,59,62,52,2011,2017,22.46,7a+/7b
41473,ESP,0,168,53,26.0,8,2011-09-25 22:00:00,2017-07-29 22:00:00,196,56,44,66,52,2011,2017,18.78,7a+/7b
41741,FRA,0,183,68,27.0,7,2011-10-06 22:00:00,2017-03-17 23:00:00,212,49,53,62,52,2011,2017,20.31,7a+/7b
42096,GBR,0,187,83,29.0,8,2011-02-18 23:00:00,2016-12-09 23:00:00,162,49,49,59,52,2011,2016,23.74,7a+/7b
40191,other,0,160,58,34.0,9,2011-01-13 23:00:00,2011-01-11 23:00:00,5,53,46,59,52,2011,2011,22.66,7a+/7b
45936,other,0,172,58,28.0,11,2011-12-14 23:00:00,2011-12-14 23:00:00,3,52,46,57,52,2011,2011,19.61,7a+/7b
46907,ITA,0,182,63,32.0,15,2011-10-01 22:00:00,2017-07-20 22:00:00,6,55,62,62,52,2011,2017,19.02,7a+/7b
43243,DEU,0,180,63,25.0,6,2011-10-13 22:00:00,2015-06-14 22:00:00,93,49,51,64,52,2011,2015,19.44,7a+/7b
39806,DEU,0,192,78,25.0,6,2011-12-20 23:00:00,2017-09-09 22:00:00,106,38,62,62,52,2011,2017,21.16,7a+/7b
39478,USA,0,175,68,29.0,8,2011-10-06 22:00:00,2017-08-11 22:00:00,188,51,62,68,52,2011,2017,22.2,7a+/7b
